areaId,areaName,observedAt,riskScore,ruleConcernLevel,targetElevatedConcern,labelSource,rainfallLatestMm,rainfall1hMm,rainfall3hMm,rainfall24hMm,rainfall72hMm,antecedentWetnessMm,antecedentRainfallIndex,riverLatestM,riverDelta1hM,riverDelta3hM,riverTrendCode,rateOfRiseMPerHour,dataFreshnessScore,sourceCoverage,decisionReliabilityScore,confidence,warningActive,warningStatus,areaRelevanceScore,nearestStationDistanceKm
north-parramatta,"North Parramatta, NSW",2026-06-27T04:51:29.055Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:51:29.055Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:51:51.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:51:51.041Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:51:51.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:52:09.045Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:52:09.045Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:52:09.045Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:52:21.046Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:52:21.046Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:52:21.046Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:52:29.054Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:52:29.054Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:52:29.054Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:52:52.042Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:52:52.042Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:52:52.042Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:53:10.046Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:53:10.046Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:53:10.046Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:53:22.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:53:22.043Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:53:22.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:53:29.055Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:53:29.055Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:53:29.055Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:53:53.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:53:53.041Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:53:53.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:54:11.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:54:11.043Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:54:11.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:54:23.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:54:23.043Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:54:23.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:54:29.055Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:54:29.055Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:54:29.055Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:54:54.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:54:54.041Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:54:54.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:55:06.127Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:55:06.127Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:55:06.127Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:55:24.045Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:55:24.045Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:55:24.045Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:55:49.059Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:55:49.059Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:55:49.059Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:55:55.042Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:55:55.042Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:55:55.042Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:56:02.342Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:56:02.342Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:56:02.342Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:56:25.045Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:56:25.045Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:56:25.045Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:56:49.056Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:56:49.056Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:56:49.056Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:56:56.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:56:56.043Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:56:56.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:56:57.106Z,21,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:56:57.106Z,19,Low,0,rule_derived,0,0,0,0,0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:56:57.106Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:57:26.048Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:57:26.048Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:57:26.048Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:57:49.056Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:57:49.056Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:57:49.056Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:57:55.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:57:55.041Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:57:55.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:57:57.044Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:57:57.044Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:57:57.044Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:58:27.046Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:58:27.046Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:58:27.046Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:58:46.820Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:58:46.820Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:58:46.820Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:58:58.044Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:58:58.044Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:58:58.044Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:59:16.046Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:59:16.046Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:59:16.046Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:59:28.047Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:59:28.047Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:59:28.047Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:59:44.795Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:59:44.795Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:59:44.795Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T04:59:59.045Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T04:59:59.045Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T04:59:59.045Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:00:17.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:00:17.043Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:00:17.043Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:00:29.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:00:29.041Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:00:29.041Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:00:43.930Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:00:43.930Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:00:43.930Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:05:02.213Z,21,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:05:02.213Z,19,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,0,0,100,100,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:05:02.213Z,21,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:32:06.974Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,95,100,99,99,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:32:06.974Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,95,100,99,99,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:32:06.974Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,95,100,99,99,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:32:10.963Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,95,100,99,99,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:32:10.963Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,95,100,99,99,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:32:10.963Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,95,100,99,99,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:41:24.938Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:41:24.938Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:41:24.938Z,12,Low,0,rule_derived,0,0,0,0,0,0,,7.339999675750732,,,,,94,100,99,98,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:41:44.681Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:41:44.681Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:41:44.681Z,12,Low,0,rule_derived,0,0,0,0,0,0,,7.339999675750732,,,,,94,100,99,98,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:42:13.100Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:42:13.100Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:42:13.100Z,12,Low,0,rule_derived,0,0,0,0,0,0,,7.339999675750732,,,,,94,100,99,98,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:42:24.937Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:42:24.937Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:42:24.937Z,12,Low,0,rule_derived,0,0,0,0,0,0,,7.339999675750732,,,,,94,100,99,98,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:43:24.937Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:43:24.937Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,94,100,99,98,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:43:24.937Z,12,Low,0,rule_derived,0,0,0,0,0,0,,7.339999675750732,,,,,94,100,99,98,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T05:44:24.936Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,84,100,95,91,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T05:44:24.936Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1,,,,,84,100,95,91,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T05:44:24.936Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.349999904632568,,,,,84,100,95,91,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T06:23:36.916Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0099999904632568,,,,,94,100,99,98,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T06:23:36.916Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1.0099999904632568,,,,,94,100,99,98,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T06:23:36.916Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.339999675750732,,,,,94,100,99,98,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T07:45:51.542Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0199999809265137,,,,,92,100,99,98,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T07:45:51.542Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1.0199999809265137,,,,,92,100,99,98,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T07:45:51.542Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.339999675750732,,,,,92,100,99,98,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T07:45:51.545Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0199999809265137,,,,,92,100,99,98,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T07:45:51.545Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1.0199999809265137,,,,,92,100,99,98,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T07:45:51.545Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.339999675750732,,,,,92,100,99,98,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T10:48:38.960Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0499999523162842,,,,,89,100,98,97,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T10:48:38.960Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1.0499999523162842,,,,,89,100,98,97,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T10:48:38.960Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,89,100,98,97,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T10:48:38.964Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0499999523162842,,,,,89,100,98,97,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T10:48:38.964Z,12,Low,0,rule_derived,0,0,0,0,0,0,,1.0499999523162842,,,,,89,100,98,97,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T10:48:38.964Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,89,100,98,97,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T14:52:45.790Z,14,Low,0,rule_derived,0,0,0,0,0,0,,0.9300000071525574,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T14:52:45.790Z,12,Low,0,rule_derived,0,0,0,0,0,0,,0.9300000071525574,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T14:52:45.790Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T14:52:45.796Z,14,Low,0,rule_derived,0,0,0,0,0,0,,0.9300000071525574,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T14:52:45.796Z,12,Low,0,rule_derived,0,0,0,0,0,0,,0.9300000071525574,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T14:52:45.796Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T14:52:45.799Z,14,Low,0,rule_derived,0,0,0,0,0,0,,0.9300000071525574,,,,,86,100,96,92,,,100,0
