areaId,areaName,observedAt,riskScore,ruleConcernLevel,targetElevatedConcern,labelSource,rainfallLatestMm,rainfall1hMm,rainfall3hMm,rainfall24hMm,rainfall72hMm,antecedentWetnessMm,antecedentRainfallIndex,riverLatestM,riverDelta1hM,riverDelta3hM,riverTrendCode,rateOfRiseMPerHour,dataFreshnessScore,sourceCoverage,decisionReliabilityScore,confidence,warningActive,warningStatus,areaRelevanceScore,nearestStationDistanceKm,areaJoinKey,targetRuleElevated,ruleLabelSource,targetEventElevated,eventLabelSource,eventLabelStrength,eventLabelNotes,eventLabelAvailable
parramatta,"Parramatta, NSW",2026-06-27 15:42:16.993000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:42:16.993000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:42:16.993000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:42:16.997000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:42:16.997000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:42:16.997000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:42:39.692000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:42:39.692000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:42:39.692000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:43:16.993000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:43:16.993000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:43:16.993000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:43:16.997000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:43:16.997000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:43:16.997000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:43:58.263000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:43:58.263000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:43:58.263000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:44:16.994000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:44:16.994000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:44:16.994000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:44:36.997000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:44:36.997000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:44:36.997000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:44:41.095000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:44:41.095000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:44:41.095000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:45:17.016000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:45:17.016000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:45:17.016000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:45:17.023000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:45:17.023000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:45:17.023000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:45:54.308000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:45:54.308000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:45:54.308000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:46:17.021000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:46:17.021000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:46:17.021000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:46:37.020000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:46:37.020000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:46:37.020000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:46:42.821000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:46:42.821000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:46:42.821000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:47:17.016000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:47:17.016000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:47:17.016000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:47:17.025000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:47:17.025000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:47:17.025000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:47:39.717000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:47:39.717000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:47:39.717000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:48:17.014000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:48:17.014000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:48:17.014000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:48:17.017000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:48:17.017000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:48:17.017000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:48:40.248000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:48:40.248000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:48:40.248000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:49:17.019000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:49:17.019000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:49:17.019000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:49:17.029000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:49:17.029000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:49:17.029000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:49:47.317000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:49:47.317000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:49:47.317000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:50:17.026000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:50:17.026000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:50:17.026000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:50:25.663000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:50:25.663000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:50:25.663000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:50:49.025000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:50:49.025000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:50:49.025000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:51:17.019000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:51:17.019000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:51:17.019000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 15:51:17.027000+00:00,16,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 15:51:17.027000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 15:51:17.027000+00:00,14,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
